DatoMaerke,Weekday,Date,Hour,NO2_ppb,NOx_ppb
2021-12-19 21:00:00,Sunday,2021-12-19,21:00:00,3.895,4.875
2021-12-19 22:00:00,Sunday,2021-12-19,22:00:00,3.015,4.234999999999999
2021-12-19 23:00:00,Sunday,2021-12-19,23:00:00,2.6,3.56
2021-12-20 00:00:00,Monday,2021-12-20,00:00:00,3.04,3.81
2021-12-20 01:00:00,Monday,2021-12-20,01:00:00,2.37,3.51
2021-12-20 02:00:00,Monday,2021-12-20,02:00:00,2.175,2.88
2021-12-20 03:00:00,Monday,2021-12-20,03:00:00,2.9,3.535
2021-12-20 04:00:00,Monday,2021-12-20,04:00:00,3.12,4.345
2021-12-20 05:00:00,Monday,2021-12-20,05:00:00,7.81,8.36
2021-12-20 06:00:00,Monday,2021-12-20,06:00:00,17.134999999999998,18.175
2021-12-20 07:00:00,Monday,2021-12-20,07:00:00,23.32,24.945
2021-12-20 08:00:00,Monday,2021-12-20,08:00:00,28.245,36.035
2021-12-20 09:00:00,Monday,2021-12-20,09:00:00,23.555,29.405
2021-12-20 10:00:00,Monday,2021-12-20,10:00:00,17.4,22.75
2021-12-20 11:00:00,Monday,2021-12-20,11:00:00,14.43,18.835
2021-12-20 12:00:00,Monday,2021-12-20,12:00:00,10.795,13.605
2021-12-20 13:00:00,Monday,2021-12-20,13:00:00,9.45,11.135000000000002
2021-12-20 14:00:00,Monday,2021-12-20,14:00:00,11.1,12.415
2021-12-20 15:00:00,Monday,2021-12-20,15:00:00,15.91,16.645
2021-12-20 16:00:00,Monday,2021-12-20,16:00:00,21.335,22.84
2021-12-20 17:00:00,Monday,2021-12-20,17:00:00,28.78,36.67
2021-12-20 18:00:00,Monday,2021-12-20,18:00:00,25.01,28.535
2021-12-20 19:00:00,Monday,2021-12-20,19:00:00,27.485,34.525
2021-12-20 20:00:00,Monday,2021-12-20,20:00:00,26.83,35.285
2021-12-20 21:00:00,Monday,2021-12-20,21:00:00,22.65,34.585
2021-12-20 22:00:00,Monday,2021-12-20,22:00:00,21.37,40.78
2021-12-20 23:00:00,Monday,2021-12-20,23:00:00,21.215,49.42
2021-12-21 00:00:00,Tuesday,2021-12-21,00:00:00,19.17,44.92
2021-12-21 01:00:00,Tuesday,2021-12-21,01:00:00,15.85,21.06
2021-12-21 02:00:00,Tuesday,2021-12-21,02:00:00,6.28,6.335
2021-12-21 03:00:00,Tuesday,2021-12-21,03:00:00,4.47,4.369999999999999
2021-12-21 04:00:00,Tuesday,2021-12-21,04:00:00,4.65,4.565
2021-12-21 05:00:00,Tuesday,2021-12-21,05:00:00,7.814999999999999,8.425
2021-12-21 06:00:00,Tuesday,2021-12-21,06:00:00,22.24,48.12
2021-12-21 07:00:00,Tuesday,2021-12-21,07:00:00,20.47,50.42
2021-12-21 08:00:00,Tuesday,2021-12-21,08:00:00,20.875,57.2
2021-12-21 09:00:00,Tuesday,2021-12-21,09:00:00,25.835,86.325
2021-12-21 10:00:00,Tuesday,2021-12-21,10:00:00,25.315,38.19
2021-12-21 11:00:00,Tuesday,2021-12-21,11:00:00,15.88,19.98
2021-12-21 12:00:00,Tuesday,2021-12-21,12:00:00,7.654999999999999,8.855
2021-12-21 13:00:00,Tuesday,2021-12-21,13:00:00,6.945,7.58
2021-12-21 14:00:00,Tuesday,2021-12-21,14:00:00,10.45,11.295
2021-12-21 15:00:00,Tuesday,2021-12-21,15:00:00,14.275,15.565
2021-12-21 16:00:00,Tuesday,2021-12-21,16:00:00,12.79,13.53
2021-12-21 17:00:00,Tuesday,2021-12-21,17:00:00,12.985,13.485
2021-12-21 18:00:00,Tuesday,2021-12-21,18:00:00,4.54,4.365
2021-12-21 19:00:00,Tuesday,2021-12-21,19:00:00,3.58,3.33
2021-12-21 20:00:00,Tuesday,2021-12-21,20:00:00,4.12,3.675
2021-12-21 21:00:00,Tuesday,2021-12-21,21:00:00,3.7,3.5250000000000004
2021-12-21 22:00:00,Tuesday,2021-12-21,22:00:00,9.07,9.105
2021-12-21 23:00:00,Tuesday,2021-12-21,23:00:00,6.84,6.575
2021-12-22 00:00:00,Wednesday,2021-12-22,00:00:00,5.48,5.27
2021-12-22 01:00:00,Wednesday,2021-12-22,01:00:00,5.455,4.705
2021-12-22 02:00:00,Wednesday,2021-12-22,02:00:00,5.865,5.295
2021-12-22 03:00:00,Wednesday,2021-12-22,03:00:00,7.115,6.49
2021-12-22 04:00:00,Wednesday,2021-12-22,04:00:00,7.8,8.03
2021-12-22 05:00:00,Wednesday,2021-12-22,05:00:00,11.01,11.34
2021-12-22 06:00:00,Wednesday,2021-12-22,06:00:00,16.12,18.525
2021-12-22 07:00:00,Wednesday,2021-12-22,07:00:00,17.57,20.1
2021-12-22 08:00:00,Wednesday,2021-12-22,08:00:00,18.765,22.505
2021-12-22 09:00:00,Wednesday,2021-12-22,09:00:00,15.78,17.4
2021-12-22 10:00:00,Wednesday,2021-12-22,10:00:00,15.27,17.79
2021-12-22 11:00:00,Wednesday,2021-12-22,11:00:00,12.685,14.82
2021-12-22 12:00:00,Wednesday,2021-12-22,12:00:00,12.625,14.505
2021-12-22 13:00:00,Wednesday,2021-12-22,13:00:00,15.065,17.18
2021-12-22 14:00:00,Wednesday,2021-12-22,14:00:00,16.07,17.240000000000002
2021-12-22 15:00:00,Wednesday,2021-12-22,15:00:00,16.275,16.77
2021-12-22 16:00:00,Wednesday,2021-12-22,16:00:00,15.74,16.490000000000002
2021-12-22 17:00:00,Wednesday,2021-12-22,17:00:00,12.745,13.64
2021-12-22 18:00:00,Wednesday,2021-12-22,18:00:00,11.175,11.575
2021-12-22 19:00:00,Wednesday,2021-12-22,19:00:00,10.5,11.065
2021-12-22 20:00:00,Wednesday,2021-12-22,20:00:00,10.965,12.345
2021-12-22 21:00:00,Wednesday,2021-12-22,21:00:00,9.61,9.815
2021-12-22 22:00:00,Wednesday,2021-12-22,22:00:00,7.635,7.475
2021-12-22 23:00:00,Wednesday,2021-12-22,23:00:00,6.74,6.915
2021-12-23 00:00:00,Thursday,2021-12-23,00:00:00,6.050000000000001,6.04
2021-12-23 01:00:00,Thursday,2021-12-23,01:00:00,11.65,11.579999999999998
2021-12-23 02:00:00,Thursday,2021-12-23,02:00:00,14.375,14.565
2021-12-23 03:00:00,Thursday,2021-12-23,03:00:00,11.68,11.635000000000002
2021-12-23 04:00:00,Thursday,2021-12-23,04:00:00,11.625,11.885
2021-12-23 05:00:00,Thursday,2021-12-23,05:00:00,13.1,13.32
2021-12-23 06:00:00,Thursday,2021-12-23,06:00:00,12.95,13.26
2021-12-23 07:00:00,Thursday,2021-12-23,07:00:00,11.825,12.485
2021-12-23 08:00:00,Thursday,2021-12-23,08:00:00,7.465,7.800000000000001
2021-12-23 09:00:00,Thursday,2021-12-23,09:00:00,6.425000000000001,6.955
2021-12-23 10:00:00,Thursday,2021-12-23,10:00:00,6.175000000000001,6.890000000000001
2021-12-23 11:00:00,Thursday,2021-12-23,11:00:00,5.984999999999999,6.695
2021-12-23 12:00:00,Thursday,2021-12-23,12:00:00,7.07,7.725
2021-12-23 13:00:00,Thursday,2021-12-23,13:00:00,10.225,10.885
2021-12-23 14:00:00,Thursday,2021-12-23,14:00:00,9.12,9.615
2021-12-23 15:00:00,Thursday,2021-12-23,15:00:00,9.08,9.27
2021-12-23 16:00:00,Thursday,2021-12-23,16:00:00,11.22,11.38
2021-12-23 17:00:00,Thursday,2021-12-23,17:00:00,8.015,8.205
2021-12-23 18:00:00,Thursday,2021-12-23,18:00:00,8.68,8.93
2021-12-23 19:00:00,Thursday,2021-12-23,19:00:00,9.635,10.02
2021-12-23 20:00:00,Thursday,2021-12-23,20:00:00,14.695,15.285
2021-12-23 21:00:00,Thursday,2021-12-23,21:00:00,17.445,18.43
2021-12-23 22:00:00,Thursday,2021-12-23,22:00:00,14.04,14.41
2021-12-23 23:00:00,Thursday,2021-12-23,23:00:00,11.915,12.285
2021-12-24 00:00:00,Friday,2021-12-24,00:00:00,9.52,9.725
2021-12-24 01:00:00,Friday,2021-12-24,01:00:00,9.26,9.335
2021-12-24 02:00:00,Friday,2021-12-24,02:00:00,7.925,8.45
2021-12-24 03:00:00,Friday,2021-12-24,03:00:00,8.024999999999999,8.02
2021-12-24 04:00:00,Friday,2021-12-24,04:00:00,7.325,7.245
2021-12-24 05:00:00,Friday,2021-12-24,05:00:00,5.54,5.885
2021-12-24 06:00:00,Friday,2021-12-24,06:00:00,4.19,3.77
2021-12-24 07:00:00,Friday,2021-12-24,07:00:00,4.425000000000001,4.265000000000001
2021-12-24 08:00:00,Friday,2021-12-24,08:00:00,7.455,7.585000000000001
2021-12-24 09:00:00,Friday,2021-12-24,09:00:00,5.725,6.005
2021-12-24 10:00:00,Friday,2021-12-24,10:00:00,4.085,4.36
2021-12-24 11:00:00,Friday,2021-12-24,11:00:00,2.48,2.48
2021-12-24 12:00:00,Friday,2021-12-24,12:00:00,2.3200000000000003,2.94
2021-12-24 13:00:00,Friday,2021-12-24,13:00:00,1.84,1.88
2021-12-24 14:00:00,Friday,2021-12-24,14:00:00,3.3,3.31
2021-12-24 15:00:00,Friday,2021-12-24,15:00:00,4.92,5.085
2021-12-24 16:00:00,Friday,2021-12-24,16:00:00,6.609999999999999,7.455
2021-12-24 17:00:00,Friday,2021-12-24,17:00:00,9.055,9.53
2021-12-24 18:00:00,Friday,2021-12-24,18:00:00,9.515,10.085
2021-12-24 19:00:00,Friday,2021-12-24,19:00:00,7.945,8.385
2021-12-24 20:00:00,Friday,2021-12-24,20:00:00,10.76,11.325
2021-12-24 21:00:00,Friday,2021-12-24,21:00:00,9.975,11.04
2021-12-24 22:00:00,Friday,2021-12-24,22:00:00,10.435,13.06
2021-12-24 23:00:00,Friday,2021-12-24,23:00:00,21.38,23.105
2021-12-25 00:00:00,Saturday,2021-12-25,00:00:00,30.865,36.735
2021-12-25 01:00:00,Saturday,2021-12-25,01:00:00,25.395,26.95
2021-12-25 02:00:00,Saturday,2021-12-25,02:00:00,19.835,20.71
2021-12-25 03:00:00,Saturday,2021-12-25,03:00:00,7.475,7.539999999999999
2021-12-25 04:00:00,Saturday,2021-12-25,04:00:00,2.67,2.59
2021-12-25 05:00:00,Saturday,2021-12-25,05:00:00,2.295,2.49
2021-12-25 06:00:00,Saturday,2021-12-25,06:00:00,2.735,3.12
2021-12-25 07:00:00,Saturday,2021-12-25,07:00:00,3.83,3.96
2021-12-25 08:00:00,Saturday,2021-12-25,08:00:00,3.155,3.265
2021-12-25 09:00:00,Saturday,2021-12-25,09:00:00,9.45,11.78
2021-12-25 10:00:00,Saturday,2021-12-25,10:00:00,9.55,11.84
2021-12-25 11:00:00,Saturday,2021-12-25,11:00:00,12.295,16.54
2021-12-25 12:00:00,Saturday,2021-12-25,12:00:00,9.75,12.855
2021-12-25 13:00:00,Saturday,2021-12-25,13:00:00,9.03,10.97
2021-12-25 14:00:00,Saturday,2021-12-25,14:00:00,7.04,8.185
2021-12-25 15:00:00,Saturday,2021-12-25,15:00:00,14.815,15.635
2021-12-25 16:00:00,Saturday,2021-12-25,16:00:00,15.38,15.635
2021-12-25 17:00:00,Saturday,2021-12-25,17:00:00,15.64,15.759999999999998
2021-12-25 18:00:00,Saturday,2021-12-25,18:00:00,15.45,15.830000000000002
2021-12-25 19:00:00,Saturday,2021-12-25,19:00:00,14.71,16.07
2021-12-25 20:00:00,Saturday,2021-12-25,20:00:00,13.99,15.085
2021-12-25 21:00:00,Saturday,2021-12-25,21:00:00,14.84,15.76
2021-12-25 22:00:00,Saturday,2021-12-25,22:00:00,10.09,11.005
2021-12-25 23:00:00,Saturday,2021-12-25,23:00:00,9.73,9.805
2021-12-26 00:00:00,Sunday,2021-12-26,00:00:00,7.81,8.309999999999999
2021-12-26 01:00:00,Sunday,2021-12-26,01:00:00,8.695,8.940000000000001
2021-12-26 02:00:00,Sunday,2021-12-26,02:00:00,16.02,20.975
2021-12-26 03:00:00,Sunday,2021-12-26,03:00:00,13.905,14.65
2021-12-26 04:00:00,Sunday,2021-12-26,04:00:00,8.26,8.48
2021-12-26 05:00:00,Sunday,2021-12-26,05:00:00,7.17,7.63
2021-12-26 06:00:00,Sunday,2021-12-26,06:00:00,10.04,10.495
2021-12-26 07:00:00,Sunday,2021-12-26,07:00:00,19.1,24.21
2021-12-26 08:00:00,Sunday,2021-12-26,08:00:00,21.23,34.055
2021-12-26 09:00:00,Sunday,2021-12-26,09:00:00,21.075000000000003,58.495000000000005
2021-12-26 10:00:00,Sunday,2021-12-26,10:00:00,21.225,61.425
2021-12-26 11:00:00,Sunday,2021-12-26,11:00:00,11.195,27.505
2021-12-26 12:00:00,Sunday,2021-12-26,12:00:00,1.635,8.84
2021-12-26 13:00:00,Sunday,2021-12-26,13:00:00,1.755,3.51
2021-12-26 14:00:00,Sunday,2021-12-26,14:00:00,0.955,2.42
2021-12-26 15:00:00,Sunday,2021-12-26,15:00:00,0.495,3.995
2021-12-26 16:00:00,Sunday,2021-12-26,16:00:00,1.095,2.35
2021-12-26 17:00:00,Sunday,2021-12-26,17:00:00,1.805,4.275
2021-12-26 18:00:00,Sunday,2021-12-26,18:00:00,5.535,5.925
2021-12-26 19:00:00,Sunday,2021-12-26,19:00:00,7.02,7.040000000000001
2021-12-26 20:00:00,Sunday,2021-12-26,20:00:00,6.34,6.465
2021-12-26 21:00:00,Sunday,2021-12-26,21:00:00,8.83,9.625
2021-12-26 22:00:00,Sunday,2021-12-26,22:00:00,6.59,6.825
2021-12-26 23:00:00,Sunday,2021-12-26,23:00:00,7.274999999999999,7.385
2021-12-27 00:00:00,Monday,2021-12-27,00:00:00,7.9,8.375
2021-12-27 01:00:00,Monday,2021-12-27,01:00:00,3.575,4.08
2021-12-27 02:00:00,Monday,2021-12-27,02:00:00,1.765,1.845
2021-12-27 03:00:00,Monday,2021-12-27,03:00:00,2.21,2.385
2021-12-27 04:00:00,Monday,2021-12-27,04:00:00,3.5250000000000004,3.995
2021-12-27 05:00:00,Monday,2021-12-27,05:00:00,4.135,4.19
2021-12-27 06:00:00,Monday,2021-12-27,06:00:00,4.53,4.16
2021-12-27 07:00:00,Monday,2021-12-27,07:00:00,5.33,5.43
2021-12-27 08:00:00,Monday,2021-12-27,08:00:00,4.445,4.595000000000001
2021-12-27 09:00:00,Monday,2021-12-27,09:00:00,4.375,4.505000000000001
2021-12-27 10:00:00,Monday,2021-12-27,10:00:00,5.484999999999999,6.395
2021-12-27 11:00:00,Monday,2021-12-27,11:00:00,4.41,5.17
2021-12-27 12:00:00,Monday,2021-12-27,12:00:00,3.245,3.98
2021-12-27 13:00:00,Monday,2021-12-27,13:00:00,3.195,3.72
2021-12-27 14:00:00,Monday,2021-12-27,14:00:00,4.2,5.055
2021-12-27 15:00:00,Monday,2021-12-27,15:00:00,5.565,5.75
2021-12-27 16:00:00,Monday,2021-12-27,16:00:00,5.205,5.404999999999999
2021-12-27 17:00:00,Monday,2021-12-27,17:00:00,5.285,5.295
2021-12-27 18:00:00,Monday,2021-12-27,18:00:00,5.109999999999999,5.285
2021-12-27 19:00:00,Monday,2021-12-27,19:00:00,4.385,4.2
2021-12-27 20:00:00,Monday,2021-12-27,20:00:00,4.73,4.404999999999999
2021-12-27 21:00:00,Monday,2021-12-27,21:00:00,4.815,4.824999999999999
2021-12-27 22:00:00,Monday,2021-12-27,22:00:00,4.66,4.539999999999999
2021-12-27 23:00:00,Monday,2021-12-27,23:00:00,5.315,5.28
2021-12-28 00:00:00,Tuesday,2021-12-28,00:00:00,5.205,4.725
2021-12-28 01:00:00,Tuesday,2021-12-28,01:00:00,5.075,4.654999999999999
2021-12-28 02:00:00,Tuesday,2021-12-28,02:00:00,5.74,5.88
2021-12-28 03:00:00,Tuesday,2021-12-28,03:00:00,6.225,6.15
2021-12-28 04:00:00,Tuesday,2021-12-28,04:00:00,5.51,6.0
2021-12-28 05:00:00,Tuesday,2021-12-28,05:00:00,5.96,6.2
2021-12-28 06:00:00,Tuesday,2021-12-28,06:00:00,6.7,7.115
2021-12-28 07:00:00,Tuesday,2021-12-28,07:00:00,6.705,7.14
2021-12-28 08:00:00,Tuesday,2021-12-28,08:00:00,6.550000000000001,6.91
2021-12-28 09:00:00,Tuesday,2021-12-28,09:00:00,6.154999999999999,6.69
2021-12-28 10:00:00,Tuesday,2021-12-28,10:00:00,6.01,6.76
2021-12-28 11:00:00,Tuesday,2021-12-28,11:00:00,5.99,6.425
2021-12-28 12:00:00,Tuesday,2021-12-28,12:00:00,6.3,6.845000000000001
2021-12-28 13:00:00,Tuesday,2021-12-28,13:00:00,6.71,7.33
2021-12-28 14:00:00,Tuesday,2021-12-28,14:00:00,7.425,8.1
2021-12-28 15:00:00,Tuesday,2021-12-28,15:00:00,7.615,8.1
2021-12-28 16:00:00,Tuesday,2021-12-28,16:00:00,7.175,7.33
2021-12-28 17:00:00,Tuesday,2021-12-28,17:00:00,7.67,8.129999999999999
2021-12-28 18:00:00,Tuesday,2021-12-28,18:00:00,7.755000000000001,8.39
2021-12-28 19:00:00,Tuesday,2021-12-28,19:00:00,7.24,7.575
2021-12-28 20:00:00,Tuesday,2021-12-28,20:00:00,6.915,7.23
2021-12-28 21:00:00,Tuesday,2021-12-28,21:00:00,6.915,7.035
2021-12-28 22:00:00,Tuesday,2021-12-28,22:00:00,7.085,7.24
2021-12-28 23:00:00,Tuesday,2021-12-28,23:00:00,6.84,7.33
2021-12-29 00:00:00,Wednesday,2021-12-29,00:00:00,7.295,7.725
2021-12-29 01:00:00,Wednesday,2021-12-29,01:00:00,6.795,6.825
2021-12-29 02:00:00,Wednesday,2021-12-29,02:00:00,5.525,5.315
2021-12-29 03:00:00,Wednesday,2021-12-29,03:00:00,6.41,6.33
2021-12-29 04:00:00,Wednesday,2021-12-29,04:00:00,7.055,7.07
2021-12-29 05:00:00,Wednesday,2021-12-29,05:00:00,7.83,7.85
2021-12-29 06:00:00,Wednesday,2021-12-29,06:00:00,10.435,11.37
2021-12-29 07:00:00,Wednesday,2021-12-29,07:00:00,11.13,11.71
2021-12-29 08:00:00,Wednesday,2021-12-29,08:00:00,16.405,20.415
2021-12-29 09:00:00,Wednesday,2021-12-29,09:00:00,16.96,20.915
2021-12-29 10:00:00,Wednesday,2021-12-29,10:00:00,15.66,20.425
2021-12-29 11:00:00,Wednesday,2021-12-29,11:00:00,12.235,15.46
2021-12-29 12:00:00,Wednesday,2021-12-29,12:00:00,11.2,13.945
2021-12-29 13:00:00,Wednesday,2021-12-29,13:00:00,10.825,13.055
2021-12-29 14:00:00,Wednesday,2021-12-29,14:00:00,12.59,14.849999999999998
2021-12-29 15:00:00,Wednesday,2021-12-29,15:00:00,10.44,10.93
2021-12-29 16:00:00,Wednesday,2021-12-29,16:00:00,11.08,11.64
2021-12-29 17:00:00,Wednesday,2021-12-29,17:00:00,12.175,12.59
2021-12-29 18:00:00,Wednesday,2021-12-29,18:00:00,11.19,11.675
2021-12-29 19:00:00,Wednesday,2021-12-29,19:00:00,9.175,9.935
2021-12-29 20:00:00,Wednesday,2021-12-29,20:00:00,8.01,8.32
2021-12-29 21:00:00,Wednesday,2021-12-29,21:00:00,8.34,8.425
2021-12-29 22:00:00,Wednesday,2021-12-29,22:00:00,9.105,9.07
2021-12-29 23:00:00,Wednesday,2021-12-29,23:00:00,8.68,8.905000000000001
2021-12-30 00:00:00,Thursday,2021-12-30,00:00:00,10.535,10.525
2021-12-30 01:00:00,Thursday,2021-12-30,01:00:00,,
2021-12-30 02:00:00,Thursday,2021-12-30,02:00:00,,
2021-12-30 03:00:00,Thursday,2021-12-30,03:00:00,,
2021-12-30 04:00:00,Thursday,2021-12-30,04:00:00,,
2021-12-30 05:00:00,Thursday,2021-12-30,05:00:00,6.154999999999999,6.355
2021-12-30 06:00:00,Thursday,2021-12-30,06:00:00,7.3,8.14
2021-12-30 07:00:00,Thursday,2021-12-30,07:00:00,8.205,8.845
2021-12-30 08:00:00,Thursday,2021-12-30,08:00:00,7.654999999999999,8.66
2021-12-30 09:00:00,Thursday,2021-12-30,09:00:00,7.285,8.32
2021-12-30 10:00:00,Thursday,2021-12-30,10:00:00,6.550000000000001,7.445
2021-12-30 11:00:00,Thursday,2021-12-30,11:00:00,5.58,6.44
2021-12-30 12:00:00,Thursday,2021-12-30,12:00:00,6.37,7.2
2021-12-30 13:00:00,Thursday,2021-12-30,13:00:00,6.005,6.975
2021-12-30 14:00:00,Thursday,2021-12-30,14:00:00,6.465,7.175000000000001
2021-12-30 15:00:00,Thursday,2021-12-30,15:00:00,6.529999999999999,6.905
2021-12-30 16:00:00,Thursday,2021-12-30,16:00:00,7.5,8.045
2021-12-30 17:00:00,Thursday,2021-12-30,17:00:00,7.21,8.245000000000001
2021-12-30 18:00:00,Thursday,2021-12-30,18:00:00,6.904999999999999,7.645
2021-12-30 19:00:00,Thursday,2021-12-30,19:00:00,6.875,7.439999999999999
2021-12-30 20:00:00,Thursday,2021-12-30,20:00:00,5.685,6.68
2021-12-30 21:00:00,Thursday,2021-12-30,21:00:00,4.29,4.585
2021-12-30 22:00:00,Thursday,2021-12-30,22:00:00,3.62,3.345
2021-12-30 23:00:00,Thursday,2021-12-30,23:00:00,2.79,3.205
2021-12-31 00:00:00,Friday,2021-12-31,00:00:00,1.91,2.38
2021-12-31 01:00:00,Friday,2021-12-31,01:00:00,1.525,1.615
2021-12-31 02:00:00,Friday,2021-12-31,02:00:00,1.525,1.67
2021-12-31 03:00:00,Friday,2021-12-31,03:00:00,1.56,1.925
2021-12-31 04:00:00,Friday,2021-12-31,04:00:00,1.79,1.59
2021-12-31 05:00:00,Friday,2021-12-31,05:00:00,2.31,2.59
2021-12-31 06:00:00,Friday,2021-12-31,06:00:00,2.12,2.68
2021-12-31 07:00:00,Friday,2021-12-31,07:00:00,3.54,4.13
2021-12-31 08:00:00,Friday,2021-12-31,08:00:00,4.04,4.37
2021-12-31 09:00:00,Friday,2021-12-31,09:00:00,4.365,5.525
2021-12-31 10:00:00,Friday,2021-12-31,10:00:00,4.720000000000001,5.41
2021-12-31 11:00:00,Friday,2021-12-31,11:00:00,2.41,2.995
2021-12-31 12:00:00,Friday,2021-12-31,12:00:00,1.9,2.685
2021-12-31 13:00:00,Friday,2021-12-31,13:00:00,2.41,2.955
2021-12-31 14:00:00,Friday,2021-12-31,14:00:00,4.0,4.640000000000001
2021-12-31 15:00:00,Friday,2021-12-31,15:00:00,3.475,4.165
2021-12-31 16:00:00,Friday,2021-12-31,16:00:00,2.735,3.225
2021-12-31 17:00:00,Friday,2021-12-31,17:00:00,1.815,2.575
2021-12-31 18:00:00,Friday,2021-12-31,18:00:00,,
2021-12-31 19:00:00,Friday,2021-12-31,19:00:00,,
2021-12-31 20:00:00,Friday,2021-12-31,20:00:00,,
2021-12-31 21:00:00,Friday,2021-12-31,21:00:00,,
2021-12-31 22:00:00,Friday,2021-12-31,22:00:00,,
2021-12-31 23:00:00,Friday,2021-12-31,23:00:00,,
2022-01-01 00:00:00,Saturday,2022-01-01,00:00:00,,
2022-01-01 01:00:00,Saturday,2022-01-01,01:00:00,,
2022-01-01 02:00:00,Saturday,2022-01-01,02:00:00,,
2022-01-01 03:00:00,Saturday,2022-01-01,03:00:00,,
2022-01-01 04:00:00,Saturday,2022-01-01,04:00:00,,
2022-01-01 05:00:00,Saturday,2022-01-01,05:00:00,,
2022-01-01 06:00:00,Saturday,2022-01-01,06:00:00,,
2022-01-01 07:00:00,Saturday,2022-01-01,07:00:00,,
2022-01-01 08:00:00,Saturday,2022-01-01,08:00:00,,
2022-01-01 09:00:00,Saturday,2022-01-01,09:00:00,,
2022-01-01 10:00:00,Saturday,2022-01-01,10:00:00,,
2022-01-01 11:00:00,Saturday,2022-01-01,11:00:00,,
2022-01-01 12:00:00,Saturday,2022-01-01,12:00:00,,
2022-01-01 13:00:00,Saturday,2022-01-01,13:00:00,,
2022-01-01 14:00:00,Saturday,2022-01-01,14:00:00,,
2022-01-01 15:00:00,Saturday,2022-01-01,15:00:00,,
2022-01-01 16:00:00,Saturday,2022-01-01,16:00:00,,
2022-01-01 17:00:00,Saturday,2022-01-01,17:00:00,,
2022-01-01 18:00:00,Saturday,2022-01-01,18:00:00,,
2022-01-01 19:00:00,Saturday,2022-01-01,19:00:00,,
2022-01-01 20:00:00,Saturday,2022-01-01,20:00:00,,
2022-01-01 21:00:00,Saturday,2022-01-01,21:00:00,,
2022-01-01 22:00:00,Saturday,2022-01-01,22:00:00,,
2022-01-01 23:00:00,Saturday,2022-01-01,23:00:00,,
2022-01-02 00:00:00,Sunday,2022-01-02,00:00:00,,
2022-01-02 01:00:00,Sunday,2022-01-02,01:00:00,,
2022-01-02 02:00:00,Sunday,2022-01-02,02:00:00,,
2022-01-02 03:00:00,Sunday,2022-01-02,03:00:00,,
2022-01-02 04:00:00,Sunday,2022-01-02,04:00:00,,
2022-01-02 05:00:00,Sunday,2022-01-02,05:00:00,,
2022-01-02 06:00:00,Sunday,2022-01-02,06:00:00,,
2022-01-02 07:00:00,Sunday,2022-01-02,07:00:00,,
2022-01-02 08:00:00,Sunday,2022-01-02,08:00:00,,
2022-01-02 09:00:00,Sunday,2022-01-02,09:00:00,,
2022-01-02 10:00:00,Sunday,2022-01-02,10:00:00,,
2022-01-02 11:00:00,Sunday,2022-01-02,11:00:00,,
2022-01-02 12:00:00,Sunday,2022-01-02,12:00:00,,
2022-01-02 13:00:00,Sunday,2022-01-02,13:00:00,,
2022-01-02 14:00:00,Sunday,2022-01-02,14:00:00,,
2022-01-02 15:00:00,Sunday,2022-01-02,15:00:00,,
2022-01-02 16:00:00,Sunday,2022-01-02,16:00:00,,
2022-01-02 17:00:00,Sunday,2022-01-02,17:00:00,,
2022-01-02 18:00:00,Sunday,2022-01-02,18:00:00,,
2022-01-02 19:00:00,Sunday,2022-01-02,19:00:00,,
2022-01-02 20:00:00,Sunday,2022-01-02,20:00:00,,
2022-01-02 21:00:00,Sunday,2022-01-02,21:00:00,,
2022-01-02 22:00:00,Sunday,2022-01-02,22:00:00,,
2022-01-02 23:00:00,Sunday,2022-01-02,23:00:00,,
2022-01-03 00:00:00,Monday,2022-01-03,00:00:00,,
2022-01-03 01:00:00,Monday,2022-01-03,01:00:00,,
2022-01-03 02:00:00,Monday,2022-01-03,02:00:00,,
2022-01-03 03:00:00,Monday,2022-01-03,03:00:00,,
2022-01-03 04:00:00,Monday,2022-01-03,04:00:00,,
2022-01-03 05:00:00,Monday,2022-01-03,05:00:00,,
2022-01-03 06:00:00,Monday,2022-01-03,06:00:00,,
2022-01-03 07:00:00,Monday,2022-01-03,07:00:00,,
2022-01-03 08:00:00,Monday,2022-01-03,08:00:00,,
2022-01-03 09:00:00,Monday,2022-01-03,09:00:00,,
2022-01-03 10:00:00,Monday,2022-01-03,10:00:00,,
2022-01-03 11:00:00,Monday,2022-01-03,11:00:00,,
2022-01-03 12:00:00,Monday,2022-01-03,12:00:00,,
2022-01-03 13:00:00,Monday,2022-01-03,13:00:00,,
2022-01-03 14:00:00,Monday,2022-01-03,14:00:00,,
2022-01-03 15:00:00,Monday,2022-01-03,15:00:00,,
2022-01-03 16:00:00,Monday,2022-01-03,16:00:00,4.539273,4.532584
2022-01-03 17:00:00,Monday,2022-01-03,17:00:00,4.1479605,4.531461
2022-01-03 18:00:00,Monday,2022-01-03,18:00:00,3.657797,3.934831500000001
2022-01-03 19:00:00,Monday,2022-01-03,19:00:00,2.6292205,2.844382
2022-01-03 20:00:00,Monday,2022-01-03,20:00:00,2.5548625,2.6016855000000003
2022-01-03 21:00:00,Monday,2022-01-03,21:00:00,1.6942325,1.7466295
2022-01-03 22:00:00,Monday,2022-01-03,22:00:00,1.5672895,1.908427
2022-01-03 23:00:00,Monday,2022-01-03,23:00:00,1.56497,1.6825845
